smooth_window,diff_lag,eps,replicate,detected,truth,matched,precision,recall,f1,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
9,5,0.03,1,15,12,12,0.8,1.0,0.888888888888889,8.583333333333334,4.333333333333333,12.083333333333334,10.166666666666666,0.04653573163299619,0.23951397332792634
9,5,0.03,2,18,12,12,0.6666666666666666,1.0,0.8,7.75,4.75,13.916666666666666,13.333333333333334,0.04721661625382248,0.269147022186013
9,5,0.03,3,18,12,12,0.6666666666666666,1.0,0.8,7.75,3.6666666666666665,10.5,9.416666666666666,0.04023027923749812,0.19980741803054045
9,5,0.03,4,19,12,12,0.631578947368421,1.0,0.7741935483870968,8.916666666666666,4.75,13.666666666666666,14.25,0.03735318947329574,0.24858212007184613
9,10,0.0,0,13,12,12,0.9230769230769231,1.0,0.9600000000000001,9.5,8.333333333333334,8.916666666666666,2.25,0.04247816118684015,0.048225130832969774
9,10,0.0,1,12,12,12,1.0,1.0,1.0,9.75,8.416666666666666,8.833333333333334,2.0833333333333335,0.03397965259228659,0.0456954868450615
9,10,0.0,2,12,12,12,1.0,1.0,1.0,9.166666666666666,8.666666666666666,8.416666666666666,2.0833333333333335,0.0332206924423289,0.020120125666676387
9,10,0.0,3,14,12,12,0.8571428571428571,1.0,0.923076923076923,9.25,8.25,8.166666666666666,1.9166666666666667,0.0196504911905237,0.028919473541077722
9,10,0.0,4,12,12,12,1.0,1.0,1.0,8.833333333333334,8.75,8.166666666666666,2.5,0.031705069657199055,0.0488794563111764
9,10,0.01,0,13,12,12,0.9230769230769231,1.0,0.9600000000000001,9.666666666666666,8.25,9.083333333333334,2.25,0.04247816118684015,0.050310392250045056
9,10,0.01,1,12,12,12,1.0,1.0,1.0,10.0,8.166666666666666,9.083333333333334,2.25,0.03397965259228659,0.05196016664075447
9,10,0.01,2,12,12,12,1.0,1.0,1.0,9.25,8.583333333333334,8.5,2.0833333333333335,0.0332206924423289,0.020146496974693257
9,10,0.01,3,13,12,12,0.9230769230769231,1.0,0.9600000000000001,9.416666666666666,8.0,10.416666666666666,5.166666666666667,0.03956526538521544,0.10658836325330905
9,10,0.01,4,12,12,12,1.0,1.0,1.0,9.333333333333334,8.666666666666666,8.666666666666666,2.6666666666666665,0.031705069657199055,0.05283593001933102
9,10,0.03,0,12,12,12,1.0,1.0,1.0,10.083333333333334,7.916666666666667,9.666666666666666,2.0833333333333335,0.04247816118684015,0.06466298348922754
9,10,0.03,1,12,12,12,1.0,1.0,1.0,10.25,7.833333333333333,9.5,2.25,0.03397965259228659,0.055909168892011744
9,10,0.03,2,12,12,12,1.0,1.0,1.0,9.75,8.25,9.0,1.75,0.0332206924423289,0.030647053640248816
9,10,0.03,3,14,12,12,0.8571428571428571,1.0,0.923076923076923,9.583333333333334,7.666666666666667,12.583333333333334,8.5,0.0401050311730149,0.1816065196008996
9,10,0.03,4,15,12,12,0.8,1.0,0.888888888888889,10.0,8.0,11.083333333333334,5.916666666666667,0.038064649926847716,0.12473370763488383
15,1,0.0,0,50,12,12,0.24,1.0,0.3870967741935484,12.416666666666666,3.6666666666666665,34.916666666666664,47.333333333333336,0.16941674798262696,0.8910198999205164
15,1,0.0,1,48,12,12,0.25,1.0,0.4,9.916666666666666,4.5,32.083333333333336,41.166666666666664,0.08043069257367697,0.8573816974410683
15,1,0.0,2,50,12,12,0.24,1.0,0.3870967741935484,9.583333333333334,4.0,32.25,41.5,0.090954714118636,0.8486892314357104
15,1,0.0,3,42,12,12,0.2857142857142857,1.0,0.4444444444444445,8.583333333333334,3.75,32.75,40.5,0.08363839693924925,0.856715895093484
15,1,0.0,4,49,12,12,0.24489795918367346,1.0,0.39344262295081966,10.25,4.75,33.166666666666664,43.416666666666664,0.08725876877882101,0.889375108425739
15,1,0.01,0,48,12,12,0.25,1.0,0.4,13.666666666666666,2.6666666666666665,32.083333333333336,43.25,0.18522286832956403,0.7404935871553948
15,1,0.01,1,48,12,12,0.25,1.0,0.4,11.75,3.1666666666666665,33.333333333333336,44.25,0.126478817472265,0.8412858162858163
15,1,0.01,2,47,12,12,0.2553191489361702,1.0,0.4067796610169491,14.0,2.5,31.75,43.916666666666664,0.17430948129153365,0.7787957814517145
15,1,0.01,3,47,12,12,0.2553191489361702,1.0,0.4067796610169491,12.083333333333334,2.5833333333333335,33.583333333333336,44.833333333333336,0.1395936737920613,0.8264475725776035
15,1,0.01,4,51,12,12,0.23529411764705882,1.0,0.38095238095238093,13.833333333333334,3.1666666666666665,33.916666666666664,46.583333333333336,0.19126197408425447,0.8021784722187949
15,1,0.03,0,49,12,12,0.24489795918367346,1.0,0.39344262295081966,26.083333333333332,0.9166666666666666,31.666666666666668,52.75,0.4861424391566202,0.5616937311054958
15,1,0.03,1,48,12,12,0.25,1.0,0.4,25.083333333333332,1.5833333333333333,29.666666666666668,46.75,0.4116208964713372,0.5923688582828367
15,1,0.03,2,60,12,12,0.2,1.0,0.33333333333333337,25.416666666666668,0.5,37.583333333333336,63.0,0.5459950578973047,0.6779511108858935
15,1,0.03,3,54,12,12,0.2222222222222222,1.0,0.3636363636363636,27.75,1.0833333333333333,33.25,57.666666666666664,0.5924377379501413,0.5253137649951228
15,1,0.03,4,51,12,12,0.23529411764705882,1.0,0.38095238095238093,27.5,0.9166666666666666,29.416666666666668,49.25,0.5057370189647671,0.4913036842384668
15,3,0.0,0,17,12,12,0.7058823529411765,1.0,0.8275862068965517,9.166666666666666,7.916666666666667,12.0,10.333333333333334,0.06870632356468281,0.17798110318520374
15,3,0.0,1,20,12,12,0.6,1.0,0.7499999999999999,9.166666666666666,8.166666666666666,13.583333333333334,11.75,0.03915289617145232,0.24428807095938476
15,3,0.0,2,14,12,12,0.8571428571428571,1.0,0.923076923076923,8.916666666666666,8.166666666666666,12.25,8.166666666666666,0.045304065663027554,0.16557527820964313
15,3,0.0,3,16,12,12,0.75,1.0,0.8571428571428571,8.583333333333334,6.916666666666667,11.75,8.333333333333334,0.049741205818773865,0.18669428459984752
15,3,0.0,4,15,12,12,0.8,1.0,0.888888888888889,9.0,7.25,14.666666666666666,12.0,0.038106818421785475,0.2694744041966264
15,3,0.01,0,20,12,12,0.6,1.0,0.7499999999999999,9.916666666666666,7.0,16.833333333333332,15.916666666666666,0.07448116905525844,0.3227482391158165
15,3,0.01,1,25,12,12,0.48,1.0,0.6486486486486487,9.833333333333334,6.583333333333333,20.166666666666668,23.166666666666668,0.0647383698676597,0.4817458892525554
15,3,0.01,2,14,12,12,0.8571428571428571,1.0,0.923076923076923,9.416666666666666,8.0,10.333333333333334,5.25,0.045159797304178,0.09309558786527845
15,3,0.01,3,16,12,12,0.75,1.0,0.8571428571428571,9.25,6.333333333333333,14.666666666666666,11.416666666666666,0.050610002572319124,0.2794751851720309
15,3,0.01,4,17,12,12,0.7058823529411765,1.0,0.8275862068965517,9.916666666666666,7.083333333333333,17.166666666666668,16.083333333333332,0.04421984219848032,0.34290208789089616
15,3,0.03,0,19,12,12,0.631578947368421,1.0,0.7741935483870968,11.333333333333334,4.916666666666667,22.083333333333332,24.083333333333332,0.07517497607272401,0.5413628340147095
15,3,0.03,1,19,12,12,0.631578947368421,1.0,0.7741935483870968,10.75,5.833333333333333,16.666666666666668,16.75,0.06774284829042311,0.35190353208278563
15,3,0.03,2,17,12,12,0.7058823529411765,1.0,0.8275862068965517,10.166666666666666,5.666666666666667,20.25,19.583333333333332,0.07386523277935327,0.4279658817095365
15,3,0.03,3,21,12,12,0.5714285714285714,1.0,0.7272727272727273,10.833333333333334,5.166666666666667,16.083333333333332,13.75,0.06227845944902213,0.31284100253694197
15,3,0.03,4,16,12,12,0.75,1.0,0.8571428571428571,10.75,6.083333333333333,13.833333333333334,9.083333333333334,0.04538601478358683,0.23343757043491772
15,5,0.0,0,13,12,12,0.9230769230769231,1.0,0.9600000000000001,10.416666666666666,9.25,11.416666666666666,5.666666666666667,0.05720751541793261,0.1151409514067742
15,5,0.0,1,13,12,12,0.9230769230769231,1.0,0.9600000000000001,9.916666666666666,9.333333333333334,9.166666666666666,2.5833333333333335,0.03998999855092664,0.0288781786027425
15,5,0.0,2,12,12,12,1.0,1.0,1.0,9.833333333333334,9.416666666666666,9.083333333333334,1.4166666666666667,0.04197067525123779,0.020428087377566923
15,5,0.0,3,12,12,12,1.0,1.0,1.0,9.5,8.416666666666666,9.0,1.8333333333333333,0.046839135219610854,0.03887640549331551
15,5,0.0,4,12,12,12,1.0,1.0,1.0,9.833333333333334,9.166666666666666,9.083333333333334,2.0833333333333335,0.03431693319263248,0.04820819147830349
15,5,0.01,0,14,12,12,0.8571428571428571,1.0,0.923076923076923,10.75,8.75,13.583333333333334,9.0,0.07387729520178152,0.1819724002345278
15,5,0.01,1,14,12,12,0.8571428571428571,1.0,0.923076923076923,10.166666666666666,9.0,9.25,2.5833333333333335,0.03998999855092664,0.031136319419322784
15,5,0.01,2,13,12,12,0.9230769230769231,1.0,0.9600000000000001,10.083333333333334,9.25,11.083333333333334,5.0,0.04687826377844425,0.09638189508052569
15,5,0.01,3,12,12,12,1.0,1.0,1.0,10.083333333333334,8.0,9.583333333333334,1.8333333333333333,0.04800534713320725,0.04939720464466615
15,5,0.01,4,14,12,12,0.8571428571428571,1.0,0.923076923076923,10.5,8.666666666666666,11.416666666666666,4.75,0.03806938226892234,0.12452947659587223
15,5,0.03,0,14,12,12,0.8571428571428571,1.0,0.923076923076923,11.0,7.583333333333333,13.916666666666666,9.416666666666666,0.07728785223707475,0.20304329554898273
15,5,0.03,1,14,12,12,0.8571428571428571,1.0,0.923076923076923,10.833333333333334,8.0,13.666666666666666,9.833333333333334,0.06576295330237299,0.19841873369132781
15,5,0.03,2,12,12,12,1.0,1.0,1.0,10.583333333333334,8.416666666666666,9.916666666666666,1.5,0.043302353031537184,0.04664765818453487
15,5,0.03,3,12,12,12,1.0,1.0,1.0,10.416666666666666,7.333333333333333,9.916666666666666,2.1666666666666665,0.048294221967567635,0.07225366701646836
15,5,0.03,4,14,12,12,0.8571428571428571,1.0,0.923076923076923,11.0,8.083333333333334,12.166666666666666,5.333333333333333,0.039783256354183116,0.13292010288379688
15,10,0.0,0,12,12,12,1.0,1.0,1.0,12.666666666666666,11.333333333333334,11.833333333333334,2.0,0.05531681186332794,0.039537732566273624
15,10,0.0,1,12,12,12,1.0,1.0,1.0,12.416666666666666,11.75,11.416666666666666,2.0,0.04378761573183265,0.03272251558630798
15,10,0.0,2,12,12,12,1.0,1.0,1.0,12.416666666666666,11.916666666666666,11.5,1.4166666666666667,0.04411500244007236,0.02342330959251403
15,10,0.0,3,12,12,12,1.0,1.0,1.0,12.333333333333334,10.833333333333334,11.416666666666666,1.5833333333333333,0.051962270255986244,0.03412019485310283
15,10,0.0,4,12,12,12,1.0,1.0,1.0,12.5,11.25,11.666666666666666,2.0,0.038993160871451604,0.04381909046676113
15,10,0.01,0,12,12,12,1.0,1.0,1.0,12.666666666666666,11.333333333333334,11.833333333333334,2.0,0.05531681186332794,0.039537732566273624
15,10,0.01,1,12,12,12,1.0,1.0,1.0,12.75,11.583333333333334,11.75,2.3333333333333335,0.04378761573183265,0.03267303235515292
15,10,0.01,2,12,12,12,1.0,1.0,1.0,12.666666666666666,11.583333333333334,11.75,1.5833333333333333,0.04411500244007236,0.023372822156087863
15,10,0.01,3,12,12,12,1.0,1.0,1.0,12.5,10.666666666666666,11.583333333333334,1.5833333333333333,0.051962270255986244,0.0385053904656577
15,10,0.01,4,12,12,12,1.0,1.0,1.0,12.666666666666666,11.25,11.833333333333334,1.8333333333333333,0.038993160871451604,0.03970253492636936
15,10,0.03,0,12,12,12,1.0,1.0,1.0,13.333333333333334,11.083333333333334,12.5,2.3333333333333335,0.05531681186332794,0.0521492837227707
15,10,0.03,1,12,12,12,1.0,1.0,1.0,13.166666666666666,11.416666666666666,12.25,2.25,0.04487380245618724,0.04211677797853786
15,10,0.03,2,12,12,12,1.0,1.0,1.0,13.0,10.916666666666666,12.083333333333334,1.5833333333333333,0.04411500244007236,0.04251047808784075
15,10,0.03,3,12,12,12,1.0,1.0,1.0,13.083333333333334,10.333333333333334,12.25,1.5,0.051962270255986244,0.06037169012688721
15,10,0.03,4,12,12,12,1.0,1.0,1.0,13.0,10.833333333333334,12.166666666666666,2.1666666666666665,0.038993160871451604,0.0524134818529482
